,title,link,description
621,인공지능 활용 7대원칙,https://terms.naver.com/entry.naver?docId=5687702&cid=42107&categoryId=42107,또 △개인 정보를 신중하게 관리한다 △보안을 철저히 한다 △공정한 경쟁 환경을 유지한다 △국경을 넘는 <b>데이터</b> 이용 환경을 정비한다는 항목도 포함됐다. AI 활용 원칙의 핵심은 ‘기업이 AI 결정 과정에... 
622,지역문화 통합정보시스템,https://terms.naver.com/entry.naver?docId=6197897&cid=43667&categoryId=43667,"여기에 4차 산업혁명 기술(<b>빅데이터</b>·인공지능 등) 등 첨단기술을 활용, <b>데이터</b> 기반의 지역문화행정 및 정책 수립의 필요성이 대두된 것도 추진 계기가 됐다. 문체부는 이러한 문제를 해결하기 위해 2019년... "
623,"정부, 국민의 삶을 보장하다",https://terms.naver.com/entry.naver?docId=3331531&cid=57613&categoryId=57613,"여론을 수렴해 정책 수립에 반영하고 다양한 루트를 통해 얻어지는 <b>빅데이터</b>를 이용하여 재난, 복지, 정치 등 범국민 서비스를 제공하며 국민과 소통하는 스마트 정부 정책이 각국에서 경쟁적으로 추진되고... "
624,인터넷 플러스,https://terms.naver.com/entry.naver?docId=2851939&cid=43667&categoryId=43667,"모바일 인터넷, <b>빅데이터</b>, 사물인터넷(IoT), 클라우드 컴퓨팅 등을 제조업과 융합시켜 전자 상거래, 인터넷 금융 등의 발전을 이루고 중국 인터넷 기업이 글로벌 시장에서 입지를 다질 수 있도록 하기 위한... "
625,"신약 개발의 근간, 천연식물의 유전체 구축",https://terms.naver.com/entry.naver?docId=6235707&cid=51648&categoryId=63595,이렇게 식물 유전자 <b>빅데이터</b>를 구축하면 신약후보 물질 발견 단계를 단축할 수 있다고 한다. ▶full영상: https://youtu.be/IWT-2CZ0iqM(동영상 출처 : YTN사이언스 핫클립)
626,굿센,https://terms.naver.com/entry.naver?docId=4350794&cid=43167&categoryId=43167, 클라우드 소프트웨어 전문 기업.  (주)굿센은 2004년 9월에 설립된 굿센테크날러지(주)로 출발했다. 굿센테크날러지(주)는 대림I&#38;S의 솔루션 사업부와 대림그룹 서비스관리(SM) 조직이 분사해... 
627,알리바바 클라우드,https://ko.wikipedia.org/wiki/%EC%95%8C%EB%A6%AC%EB%B0%94%EB%B0%94_%ED%81%B4%EB%9D%BC%EC%9A%B0%EB%93%9C,"알리바바 클라우드는 Elastic computing부터 CDN, <b>데이터</b>베이스, 보안, 인공지능, 하이브리드 클라우드... 2014 5월 홍콩 <b>데이터</b> 센터 오픈 2015년 7월 알리바바 그룹이 클라우드 회사에 10억 달러를 투자함.... "
628,산업 인터넷,https://terms.naver.com/entry.naver?docId=3478019&cid=58439&categoryId=58439,산업인터넷은 <b>빅데이터</b> 분석과 첨단기계의 결합으로 기계에서 발생하는 사고와 고장을 사전에 예측함으로써 낭비되는 자원을 최소화하는 기술을 의미한다.2013년 10월 마르코 안눈치아타(Marco... 
629,스마트 금융,https://terms.naver.com/entry.naver?docId=3380861&cid=42171&categoryId=58265,최근 금융과 정보통신기술의 융합을 일컫는 핀테크가 금융 업계의 화두로 떠오르고 있다. 과거 오프라인 금융업의 온라인 확장 정도로 여겨졌던 정보통신과 금융의 만남은 이제 혁신적인 기술을 무기로... 
630,정부 3.0,https://terms.naver.com/entry.naver?docId=2075729&cid=42152&categoryId=42152,"유능한 정부를 위해 ④ 클라우드 기반의 지능정부 구현, ⑤ 협업과 소통을 통한 정부정책의 역량 제고, ⑥ <b>빅데이터</b>를 활용한 과학적 행정구현. 투명한 정부를 위해 ⑦ 정보 공개 제도의"
631,공개 소프트웨어,https://terms.naver.com/entry.naver?docId=3480348&cid=58439&categoryId=58439,일정한 이용 허가 범위를 지키면 누구나 소프트웨어(SW)를 쓰거나 수정할 수 있다.클라우드 컴퓨팅 체계와 ‘<b>빅 데이터</b>’ 분야에 공개 SW를 쓰는 사례가 많아 채택 비율은 급증할 전망이다.특히 구글은... 
632,오픈플로,https://terms.naver.com/entry.naver?docId=3480336&cid=58439&categoryId=58439,"네트워크 장비와 상관없이 플랫폼 사업자 등 사용자가 통제권을 갖는다.인프라 기반이 아닌 애플리케이션과 각각 사용자에게 트래픽 컨트롤에 대한 권한을 부여한다는 점에서 ‘<b>빅 데이터</b>’, ‘스마트’... "
633,신한카드,https://terms.naver.com/entry.naver?docId=650592&cid=43167&categoryId=43167," 신한금융지주회사의 자회사로 신용카드, 할부 및 여신금융을 취급하는 시중 카드회사.  신한카드의 모체는 1985년 12월 세워진 익스프레스크레디트카드이다. 1987년 7월 코리안익스프레스... "
634,한국교통연구원,https://ko.wikipedia.org/wiki/%ED%95%9C%EA%B5%AD%EA%B5%90%ED%86%B5%EC%97%B0%EA%B5%AC%EC%9B%90,교통<b>빅데이터</b>연구본부 국가교통DB센터 교통물류일자리조사분석팀 AI·교통<b>빅데이터</b>연구팀 민자도로관리지원센터 실사협약관리팀 운영평가팀 통행료관리팀 기획총괄팀 외부 링크 한국교통연구원 - 공식... 
635,경영정보학과,https://terms.naver.com/entry.naver?docId=5682599&cid=44346&categoryId=44346,"[학과개요] 경영정보학은 세계화, 정보화 추세 등 기업환경의 변화에 적극 대처할 수 있도록 여러 가지 경영정보를 신속, 정확하게 분석, 활용하여 경영 의사결정에 중요한 지원 역할을 할 수 있도록 하는... "
636,정부3.0 발전계획,https://terms.naver.com/entry.naver?docId=2169404&cid=42107&categoryId=42107,2014년 7월 출범한 ‘정부3.0 추진위원회’가 정부 3.0에 대한 국민의 체감도와 인지도를 높이기 위해 마련한 발전계획으로 2014년 9월 23일 국무회의에 보고함으로써 그 내용이 공개 되었다. 새 정부3.0... 
637,클라우드 컴퓨팅,https://terms.naver.com/entry.naver?docId=2065256&cid=42107&categoryId=42107,"ICT 자원을 직접 구축하지 않고 인터넷으로 빌려 쓰는 서비스다. 기본 기능을 갖춘 단말기로 인터넷을 통해 운영체제와 응용프로그램등의 소프트웨어가 탑재된 중앙 컴퓨터에 접속, 언제 어디서든 컴퓨터... "
638,로테크,https://terms.naver.com/entry.naver?docId=3430579&cid=42107&categoryId=42107,"로테크는 법(Law)과 기술(Technology)을 결합한 용어로, 법률 분야에 <b>빅 데이터</b>, 머신 러닝, 인공지능과 같은 정보기술(IT)을 융합한 기술이다. 로테크에는 스타트업들이 많이 참여해 법률 시장에서 새로운 시장을... "
639,산업 인터넷,https://terms.naver.com/entry.naver?docId=3548874&cid=42346&categoryId=42346,"사이버 물리 시스템(CPS : Cyber Physical Systems), 사물 인터넷(IoT : Internet of Things), <b>빅데이터</b> 솔루션 등 정보통신기술(ICT)을 적용함으로써 정확하고 빠른 의사 결정에 필요한 정보를 제공하고... "
640,병렬 말뭉치,https://terms.naver.com/entry.naver?docId=2070851&cid=42346&categoryId=42346,"<b>빅데이터</b>를 활용한 자동번역 시스템에서 원문과 대역문을 모아놓은 언어 자료. 언어 간의 대조 분석, 번역 연구에 활용되며 원문에서 번역문(target sentence)을 생성하는 가장 높은 확률이 있는 문장을 최종... "
641,팜에어·한경 한국농산물가격지수,https://terms.naver.com/entry.naver?docId=6080086&cid=42107&categoryId=42107,농산물 가격 분석·예측 전문기업 팜에어(FarmAIR)가 작성하고 한국경제신문이 발표하는 국내 최초의 <b>빅데이터</b>·인공지능(AI) 기반 농산물 가격 지수. 영문으로는 Korea Agricultural Product Price Index... 
642,조성문,https://ko.wikipedia.org/wiki/%EC%A1%B0%EC%84%B1%EB%AC%B8,조성문 은 실리콘밸리 팔로 알토에 위치한 <b>데이터</b> 분석 및 시각화 회사인 차트메트릭(Chartmetric... <b>빅데이터</b> 창업자로 나서다 [실리콘밸리의 도전자들]⑥ 조성문 차트메트릭 대표 “아이돌그룹... 
643,컴퓨터과학과,https://terms.naver.com/entry.naver?docId=917868&cid=44346&categoryId=44346,[학과개요] 손 안 에서 거의 모든 것을 할 수 있는 스마트폰도 하나의 작은 컴퓨터라 할 수 있습니다. 컴퓨터과학은 인터넷 기술 발전 및 정보통신 기술 발전에 따라 사회 전체가 정보화를 기반으로 변화하는... 
644,로보어드바이저,https://terms.naver.com/entry.naver?docId=3548895&cid=42346&categoryId=42346,"로보어드바이저는 인공 지능 알고리즘과 <b>빅데이터</b> 솔루션 등을 기반으로 금융 시장 현황과 고객의 재정 상황, 투자 성향 등의 정보를 수집하고 분석하여 고객에 맞는 자산 운용 방법 등을 자문해 준다.... "
645,펄프스,https://terms.naver.com/entry.naver?docId=5749333&cid=42107&categoryId=42107,"뒤를 이을 주자로 부상하고 있는 기업들이다. 우버와 리프트는 차량공유, 핀터레스트는 이미지 공유 및 검색 소셜미디어, 슬랙은 업무용 메신저 서비스, 팔란티어는 <b>빅데이터</b> 분석 기업이다"
646,미엘린소프트,https://ko.wikipedia.org/wiki/%EB%AF%B8%EC%97%98%EB%A6%B0%EC%86%8C%ED%94%84%ED%8A%B8,11 LGU플러스 <b>빅데이터</b>라이브러리 플랫폼 개발 2021. 07 삼성전자서비스 노사협의회 홈페이지 제작 각주 외부 링크 미엘린소프트 홈페이지 미엘린소프트 블로그 미엘린소프트 인스타그램
647,뉴스파인더,https://ko.wikipedia.org/wiki/%EB%89%B4%EC%8A%A4%ED%8C%8C%EC%9D%B8%EB%8D%94,특히 최근 트렌드에 맞춰 <b>빅데이터</b> 분석기사를 내놓으므로써 전문성을 구축하고 있으며 무엇보다도 매일 아침 조간신문을 브리핑하면서 언론에서 비춰진 내용을 점검하는 서비스를 제공하고 있다.
648,핀테크,https://ko.wikipedia.org/wiki/%ED%95%80%ED%85%8C%ED%81%AC,"핀테크 ( FinTech 또는 Financial Technology )는 금융(Finance)과 기술(Technology)의 합성어로, 모바일, <b>빅 데이터</b>, SNS 등의 첨단 정보 기술을 기반으로 한 금융서비스 및 산업의 변화를 통칭한다. 모바일을 통한 결제... "
649,퀴큰앤써,https://ko.wikipedia.org/wiki/%ED%80%B4%ED%81%B0%EC%95%A4%EC%8D%A8,"2021년 5월 <b>빅데이터</b> 기반 실시간으로 질의응답하는 리얼타임 지식정보 공유 플랫폼, 힌트 첫번째 베타버전을 출시하였다. 발자취 분류: 힌트 서울특별시의 기업 2020년 설립된 기업 대한민국의... "
650,창조경제 비타민,https://terms.naver.com/entry.naver?docId=2275656&cid=42219&categoryId=51195,"ICT와 과학기술을 사회 전반에 내재화하여 전통 산업의 창조 산업화와 신산업의 창출로 창조경제를 촉진한다. 정부는 이를 창조경제 비타민 프로젝트로 명명하고 농축수산식품, 전통 기업과 중소기업... "
651,단순 계산기에서 인공지능까지,https://terms.naver.com/entry.naver?docId=2268498&cid=42171&categoryId=42187,[컴퓨터의 등장] 이 책은 컴퓨터 발전 과정에 대한 작은 역사책인 동시에 컴퓨터와 사회문화의 관계를 생각하는 과학기술사회학 분야에 속한다. 컴퓨터 기술과 사회의 관계 속에서 컴퓨터가 언제 어떻게... 
652,식신 (기업),https://ko.wikipedia.org/wiki/%EC%8B%9D%EC%8B%A0_(%EA%B8%B0%EC%97%85),2010년 5월 위치기반 소셜 네트워크 SeeOn 서비스로 시작해 사용자 <b>데이터</b>를 기반으로 국내 최대 <b>빅데이터</b> 맛집 추천 애플리케이션인 국민맛집 식신을 출시하였다. 2016년 9월 사명을 식신으로... 
653,(주)포스코ICT,https://terms.naver.com/entry.naver?docId=652477&cid=43167&categoryId=43167, 포스코그룹 계열사로 엔지니어링 전문 업체.  포스코ICT의 전신은 1989년 포스코그룹의 계열사로 세워진 포스데이타(주)다. 국내 주요 그룹들은 정보통신(IT) 서비스를 전담하는 계열사를 두고 있다.... 
654,핀테크 저자,https://terms.naver.com/entry.naver?docId=3378730&cid=42171&categoryId=58294,"(2014), 『큐레이션의 시대』(2012), 『공개와 연대, 위키리크스와 페이스북의 정치학』(2011), 『전자책의 충격』(2010), 『디지털 사이니지 혁명』(2010)이 있으며, 『<b>빅데이터</b>의 충격』(2013)을 감수했다."
655,프라이버시 경제,https://terms.naver.com/entry.naver?docId=1847206&cid=43667&categoryId=43667,"이 같은 현상은 인터넷 사이트들이 사용자의 인터넷 이용내역 등을 추적해 맞춤형 정보를 제공하는 추세, 즉 <b>빅데이터</b> 분석이 빈번하게 발생하자 사용자들이 기업들이 자신의 개인정보를 함부로 사용하지... "
656,연구개발감세,https://terms.naver.com/entry.naver?docId=3532678&cid=42107&categoryId=42107,"일본정부는 2017년 세제개편안에서 인공지능(AI), <b>빅데이터</b> 등을 활용한 서비스 개발도 명확하게 감세 대상에 넣기로 했다. 서비스 연구 개발에 필요한 컴퓨터, 센서 등을 구입한 비용과 관련 인건비 등이... "
657,카비 (기업),https://ko.wikipedia.org/wiki/%EC%B9%B4%EB%B9%84_(%EA%B8%B0%EC%97%85),"인슈어테크란 보험(Insure)과 기술(Technology)을 합한 말로, AI나 <b>빅데이터</b> 같은 첨단기술을 활용해... AI 기반의 영상 인식 기술을 통해 운전자의 주행 <b>데이터</b>를 수집하고, 이를 기반으로 딥<b>데이터</b>... "
658,4차산업시민포럼,https://ko.wikipedia.org/wiki/4%EC%B0%A8%EC%82%B0%EC%97%85%EC%8B%9C%EB%AF%BC%ED%8F%AC%EB%9F%BC,"4차산업시민포럼 은 4차산업 핵심기술인 인공지능, <b>빅데이터</b>, 블록체인 등 어려운 내용을 일반시민들이 쉽게 이해하게 하여 미래시대를 준비하게 하고자 만들어진 대한민국 비영리 시민단체이다. 2016년 12월... "
659,번역 모델 고속 학습과 분산 아키텍처,https://terms.naver.com/entry.naver?docId=3331586&cid=57613&categoryId=57613,그 과정은 색인된 <b>데이터</b>에 대한 검색을 수행하고 결과를 조합하는 단계로 이루어진다. 이러한 실시간 학습 방식에 기반하여 에든버러대학팀은 약 1테라바이트급
660,<b>데이터</b>베이스,https://ko.wikipedia.org/wiki/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4,"<b>데이터</b>베이스 ( 영어: database, DB )는 여러 사람이 공유하여 사용할 목적으로 체계화해 통합, 관리하는 <b>데이터</b>의 집합이다. 작성된 목록으로써 여러 응용 시스템들의 통합된 정보들을 저장하여... "
661,기계 학습,https://ko.wikipedia.org/wiki/%EA%B8%B0%EA%B3%84_%ED%95%99%EC%8A%B5,"표현이란 <b>데이터</b>의 평가이며, 일반화란 아직 알 수 없는 <b>데이터</b>에 대한 처리이다. 이는 전산 학습 이론 분야이기도 하다. 다양한 기계 학습의 응용이 존재한다. 문자 인식은 이를 이용한 가장 잘 알려진... "
662,제로 에포트 상거래,https://terms.naver.com/entry.naver?docId=3586161&cid=59277&categoryId=59283, 시간과 노력을 최소화해 원하는 제품을 한 번에 얻을 수 있는 쇼핑 패턴을 말한다. 유통업체들이 IT와 접목해 제품 구매 시간을 최소화해 구매 편의성을 높이겠다는 목적이다.  ‘제로 에포트 상거래(ZEC: Zero... 
663,시스템경영공학과,https://terms.naver.com/entry.naver?docId=917681&cid=44346&categoryId=44346,"[학과개요] IT와 사물인터넷, <b>빅데이터</b>를 이용한 스마트 팩토리를 들어본 적이 있나요?... 스마트 팩토리 개발 및 운용 <b>빅데이터</b>를 활용한 경영시스템 개발 등 산업의 전 분야에 걸쳐 활용되고 있습니다. [흥미와... "
